25632438;41.14896;-8.601921;-0.1501319;0.7181848
25620747;41.14784;-8.610926;-0.150289;0.7181653
452682265;41.15168;-8.609661;-0.1502669;0.7182324
1676280588;41.15188;-8.609861;-0.1502704;0.7182359
1110698263;41.152;-8.609983;-0.1502726;0.7182379
1676280585;41.15082;-8.610886;-0.1502883;0.7182173
1684844785;41.14934;-8.611151;-0.1502929;0.7181914
1684844771;41.14925;-8.610468;-0.150281;0.7181899
1684844811;41.14986;-8.611495;-0.1502989;0.7182005
1684844816;41.14994;-8.611424;-0.1502977;0.718202
1684844794;41.14961;-8.610379;-0.1502795;0.7181962
1684844797;41.14962;-8.610343;-0.1502788;0.7181963
1105966159;41.15033;-8.610877;-0.1502881;0.7182087
1684844825;41.15049;-8.610851;-0.1502877;0.7182115
1676280555;41.14942;-8.611213;-0.150294;0.7181929
475406849;41.14977;-8.611247;-0.1502946;0.718199
747478309;41.14988;-8.611205;-0.1502939;0.7182009
25632421;41.14981;-8.610211;-0.1502765;0.7181997
129545993;41.15148;-8.609498;-0.1502641;0.7182288
129545994;41.15157;-8.609549;-0.150265;0.7182304
1788785403;41.1473;-8.601966;-0.1501326;0.7181559
1676280584;41.15076;-8.609918;-0.1502714;0.7182162
1684844700;41.14912;-8.609126;-0.1502576;0.7181877
1278184331;41.14915;-8.609357;-0.1502616;0.7181882
1110698247;41.15375;-8.613106;-0.1503271;0.7182685
1110698268;41.15375;-8.612133;-0.1503101;0.7182684
1110698269;41.15363;-8.612103;-0.1503095;0.7182662
1110698273;41.15379;-8.612032;-0.1503083;0.7182691
1110698276;41.15373;-8.612219;-0.1503116;0.7182682
1110698278;41.15366;-8.611945;-0.1503068;0.7182668
1110698281;41.15365;-8.613047;-0.150326;0.7182667
1110698289;41.15369;-8.613208;-0.1503288;0.7182673
1110698299;41.15372;-8.612013;-0.150308;0.7182679
129552044;41.15544;-8.607664;-0.1502321;0.7182979
1676280580;41.15042;-8.610337;-0.1502787;0.7182104
25632293;41.15375;-8.613284;-0.1503302;0.7182684
25632429;41.15107;-8.600133;-0.1501006;0.7182217
25632412;41.14939;-8.60411;-0.15017;0.7181924
25632432;41.14898;-8.602092;-0.1501348;0.7181851
25632400;41.15023;-8.60775;-0.1502336;0.7182069
958309720;41.1503;-8.610343;-0.1502788;0.7182082
129548927;41.15723;-8.60998;-0.1502725;0.7183292
129548930;41.16044;-8.609984;-0.1502726;0.7183852
2307219720;41.14574;-8.60187;-0.1501309;0.7181286
1788785841;41.15083;-8.609961;-0.1502722;0.7182174
2308839816;41.14711;-8.601955;-0.1501324;0.7181525
2308839857;41.14719;-8.60196;-0.1501325;0.7181539
129555296;41.14869;-8.600581;-0.1501085;0.7181801
2086430194;41.15446;-8.609464;-0.1502635;0.7182808
2343359235;41.14882;-8.610624;-0.1502837;0.7181824
2343359244;41.14861;-8.610702;-0.1502851;0.7181787
475405136;41.1516;-8.607182;-0.1502237;0.718231
452682240;41.15254;-8.606347;-0.1502091;0.7182473
2202026261;41.15627;-8.60773;-0.1502332;0.7183124
2204100014;41.14885;-8.608207;-0.1502416;0.718183
2213493593;41.15403;-8.612026;-0.1503082;0.7182733
2242804359;41.15159;-8.609569;-0.1502653;0.7182307
2242805785;41.14968;-8.611089;-0.1502918;0.7181973
2242805783;41.14959;-8.610413;-0.15028;0.7181959
2352571062;41.14734;-8.603892;-0.1501662;0.7181565
2245786942;41.14901;-8.610543;-0.1502823;0.7181857
2245786951;41.14829;-8.610806;-0.1502869;0.7181732
2246054719;41.14818;-8.612148;-0.1503103;0.7181712
2246086928;41.14825;-8.61215;-0.1503104;0.7181724
2250812504;41.15374;-8.612705;-0.1503201;0.7182682
475408774;41.14874;-8.609862;-0.1502704;0.7181809
2261413154;41.14972;-8.611246;-0.1502946;0.7181981
2261413157;41.14957;-8.610239;-0.150277;0.7181954
2364998422;41.14999;-8.611334;-0.1502961;0.7182028
2365172845;41.14986;-8.611277;-0.1502951;0.7182006
2365172868;41.1498;-8.611297;-0.1502955;0.7181996
2365186271;41.14972;-8.611195;-0.1502937;0.7181982
2365191001;41.14981;-8.611264;-0.1502949;0.7181996
2365191003;41.1498;-8.611279;-0.1502952;0.7181996
2365191005;41.14983;-8.611227;-0.1502943;0.7182
2365191010;41.14981;-8.611252;-0.1502947;0.7181997
2365191012;41.14983;-8.61126;-0.1502948;0.7182001
2365195076;41.14967;-8.610345;-0.1502789;0.7181972
1684844798;41.1497;-8.611094;-0.1502919;0.7181977
475406852;41.14977;-8.610429;-0.1502803;0.7181989
1684844801;41.14971;-8.610348;-0.1502789;0.7181979
1684844803;41.14971;-8.611139;-0.1502927;0.7181979
1684844808;41.14983;-8.611008;-0.1502904;0.7182
475406851;41.14976;-8.611112;-0.1502922;0.7181988
475406853;41.14965;-8.610216;-0.1502766;0.7181969
1278184344;41.14912;-8.609657;-0.1502669;0.7181877
1278184346;41.14914;-8.609488;-0.1502639;0.718188
1278184335;41.14993;-8.606378;-0.1502096;0.7182017
25632409;41.14978;-8.605782;-0.1501992;0.7181992
25620947;41.14717;-8.612186;-0.150311;0.7181537
2245786927;41.14703;-8.611093;-0.1502919;0.7181511
129554083;41.14653;-8.603822;-0.150165;0.7181425
25632422;41.1492;-8.61045;-0.1502807;0.7181891
25620737;41.14795;-8.612149;-0.1503104;0.7181672
137901874;41.14684;-8.60194;-0.1501322;0.7181478
286969224;41.14929;-8.611199;-0.1502938;0.7181906
2352603829;41.14876;-8.607848;-0.1502353;0.7181813
1278184350;41.14853;-8.607087;-0.150222;0.7181773
475410511;41.14827;-8.608134;-0.1502403;0.7181728
137901873;41.14642;-8.601922;-0.1501319;0.7181405
747478280;41.15005;-8.611097;-0.150292;0.7182038
25620960;41.14599;-8.612215;-0.1503115;0.718133
25620570;41.15299;-8.612018;-0.1503081;0.7182552
25632419;41.1509;-8.609983;-0.1502726;0.7182187
2242805402;41.1506;-8.610244;-0.1502771;0.7182136
452682256;41.15418;-8.609731;-0.1502682;0.718276
1110698285;41.15349;-8.60863;-0.1502489;0.7182639
452682297;41.1535;-8.610057;-0.1502738;0.7182642
452682270;41.15315;-8.610026;-0.1502733;0.718258
452682249;41.15226;-8.61004;-0.1502735;0.7182425
452682300;41.1535;-8.609982;-0.1502725;0.7182642
1110698265;41.15347;-8.608032;-0.1502385;0.7182635
129533454;41.15207;-8.608223;-0.1502418;0.7182392
475405131;41.15124;-8.606972;-0.15022;0.7182246
1422611542;41.153;-8.606385;-0.1502098;0.7182553
452682234;41.15271;-8.606184;-0.1502063;0.7182502
452682238;41.15263;-8.606242;-0.1502073;0.718249
452682230;41.1528;-8.60615;-0.1502056;0.7182518
452682218;41.15327;-8.606329;-0.1502088;0.7182601
452682221;41.15319;-8.606236;-0.1502072;0.7182586
452682227;41.1529;-8.606132;-0.1502053;0.7182536
452682225;41.15298;-8.606138;-0.1502054;0.7182551
2204100015;41.1521;-8.60605;-0.1502039;0.7182396
2204099938;41.1501;-8.607181;-0.1502236;0.7182047
129550744;41.15412;-8.607743;-0.1502335;0.7182748
129550745;41.15452;-8.607707;-0.1502328;0.7182819
129550851;41.15357;-8.607933;-0.1502368;0.7182654
2352569141;41.14711;-8.60387;-0.1501659;0.7181525
25632446;41.15363;-8.604746;-0.1501811;0.7182663
25632433;41.1492;-8.603171;-0.1501537;0.7181889
349907649;41.16036;-8.609921;-0.1502715;0.7183838
2365195081;41.14928;-8.61114;-0.1502928;0.7181904
2365195083;41.1498;-8.611095;-0.150292;0.7181994
2365195087;41.14931;-8.611151;-0.1502929;0.718191
2365195091;41.14971;-8.611113;-0.1502923;0.7181979
2365195094;41.14975;-8.610377;-0.1502794;0.7181985
2365195098;41.14973;-8.611217;-0.1502941;0.7181982
2365195102;41.1493;-8.611148;-0.1502929;0.7181907
2365195104;41.14974;-8.611233;-0.1502944;0.7181985
2365195106;41.14982;-8.611054;-0.1502912;0.7181999
2365622607;41.15001;-8.60982;-0.1502697;0.7182032
2365622614;41.15023;-8.609964;-0.1502722;0.7182071
2365622626;41.15018;-8.609755;-0.1502686;0.7182062
2365622629;41.15021;-8.609761;-0.1502687;0.7182066
2365622638;41.15025;-8.609955;-0.1502721;0.7182074
2365622672;41.15;-8.609848;-0.1502702;0.718203
2365622678;41.15023;-8.609776;-0.1502689;0.718207
2365622712;41.15015;-8.609749;-0.1502685;0.7182057
2365622716;41.15027;-8.609827;-0.1502698;0.7182077
2365622719;41.15004;-8.609791;-0.1502692;0.7182036
2365622739;41.15021;-8.609964;-0.1502722;0.7182067
2365622708;41.15034;-8.609957;-0.1502721;0.718209
2365622756;41.1503;-8.609918;-0.1502714;0.7182081
2365622764;41.15028;-8.609921;-0.1502715;0.7182079
2365622770;41.15028;-8.60991;-0.1502713;0.7182078
2365622781;41.15015;-8.609918;-0.1502714;0.7182056
2365622784;41.15025;-8.609798;-0.1502693;0.7182074
2365622790;41.15034;-8.609941;-0.1502718;0.7182088
2365622802;41.15031;-8.609921;-0.1502715;0.7182085
2365622809;41.15027;-8.609934;-0.1502717;0.7182077
2365622818;41.15016;-8.609937;-0.1502717;0.7182058
2365622826;41.15033;-8.609928;-0.1502716;0.7182087
2365622831;41.15015;-8.609893;-0.150271;0.7182056
2365622834;41.15018;-8.609951;-0.150272;0.718206
2365622840;41.15028;-8.609879;-0.1502707;0.7182079
2365622846;41.15005;-8.609774;-0.1502689;0.718204
2365622849;41.15028;-8.609855;-0.1502703;0.7182078
2365622854;41.15008;-8.609763;-0.1502687;0.7182043
2365622860;41.15011;-8.609755;-0.1502686;0.7182049
2366079031;41.1496;-8.610404;-0.1502799;0.7181961
2366079032;41.14922;-8.610499;-0.1502816;0.7181893
2366079039;41.14921;-8.610518;-0.1502819;0.7181892
2366079045;41.14962;-8.610278;-0.1502777;0.7181963
2366079047;41.14923;-8.610477;-0.1502812;0.7181897
2366079049;41.14922;-8.610487;-0.1502814;0.7181894
2366079051;41.14963;-8.610246;-0.1502771;0.7181965
2365622750;41.15011;-8.609504;-0.1502642;0.7182049
2366083037;41.15023;-8.609477;-0.1502637;0.7182069
2366098499;41.14914;-8.609231;-0.1502594;0.718188
2366098060;41.14938;-8.609517;-0.1502644;0.7181921
2366154008;41.14944;-8.609524;-0.1502645;0.7181932
2366154009;41.1494;-8.609571;-0.1502654;0.7181926
2366154010;41.14942;-8.609534;-0.1502647;0.7181929
2366154016;41.14947;-8.609518;-0.1502644;0.7181938
2366154017;41.14941;-8.60955;-0.150265;0.7181927
2366154037;41.1494;-8.609622;-0.1502662;0.7181925
2366154047;41.14982;-8.609494;-0.150264;0.7181999
2366079052;41.14973;-8.610207;-0.1502765;0.7181983
2367470972;41.14886;-8.607809;-0.1502346;0.7181831
2366083036;41.15019;-8.60943;-0.1502629;0.7182063
2365622793;41.14999;-8.609892;-0.150271;0.7182028
2375516010;41.14906;-8.605081;-0.150187;0.7181865
2375516006;41.14909;-8.605052;-0.1501865;0.7181872
2375516005;41.1491;-8.605026;-0.150186;0.7181873
2375515995;41.14908;-8.605069;-0.1501868;0.7181869
2375767339;41.14945;-8.604576;-0.1501782;0.7181934
2375767346;41.14946;-8.604607;-0.1501787;0.7181935
2375767345;41.1493;-8.604591;-0.1501784;0.7181908
2375816260;41.15021;-8.609447;-0.1502632;0.7182067
2829209600;41.15192;-8.604057;-0.1501691;0.7182364
2829209701;41.15193;-8.603505;-0.1501595;0.7182366
2829209749;41.15095;-8.604809;-0.1501822;0.7182196
2829209747;41.1497;-8.605398;-0.1501925;0.7181977
2829209748;41.15041;-8.605066;-0.1501867;0.7182102
2378186481;41.1501;-8.612802;-0.1503218;0.7182048
2464461320;41.15064;-8.609524;-0.1502645;0.7182142
2896407785;41.15032;-8.610413;-0.15028;0.7182086
2893310956;41.15052;-8.611007;-0.1502904;0.718212
2893389981;41.1498;-8.612104;-0.1503096;0.7181996
2896384667;41.15074;-8.610883;-0.1502883;0.7182159
2896384686;41.15116;-8.610815;-0.1502871;0.7182232
2896384685;41.15111;-8.61071;-0.1502852;0.7182223
2896384668;41.15073;-8.611051;-0.1502912;0.7182156
2893310955;41.15061;-8.610867;-0.150288;0.7182136
2893310957;41.15055;-8.61093;-0.1502891;0.7182127
2893310958;41.15053;-8.610963;-0.1502897;0.7182122
2893310959;41.15057;-8.6109;-0.1502886;0.718213
2896394650;41.15341;-8.61115;-0.1502929;0.7182625
2896394657;41.15353;-8.611149;-0.1502929;0.7182646
2896411045;41.15039;-8.610858;-0.1502878;0.7182097
2896411046;41.15035;-8.610784;-0.1502865;0.7182091
2896411047;41.15031;-8.610443;-0.1502806;0.7182085
2896411049;41.1503;-8.610535;-0.1502822;0.7182082
2896411051;41.15032;-8.610699;-0.1502851;0.7182086
2896411050;41.15033;-8.610352;-0.150279;0.7182088
2904248177;41.15102;-8.609674;-0.1502672;0.7182207
2904248178;41.15099;-8.609698;-0.1502676;0.7182202
2904248179;41.15116;-8.609509;-0.1502643;0.7182233
2904248180;41.15115;-8.609496;-0.1502641;0.7182231
2904248181;41.15096;-8.60971;-0.1502678;0.7182196
2904248183;41.15095;-8.609654;-0.1502668;0.7182195
2904248185;41.15098;-8.609708;-0.1502678;0.7182201
2904248187;41.15113;-8.609444;-0.1502631;0.7182227
2904248189;41.15072;-8.609535;-0.1502647;0.7182155
2904248190;41.15116;-8.609539;-0.1502648;0.7182233
2904248192;41.15073;-8.609591;-0.1502657;0.7182156
2904248195;41.15116;-8.609552;-0.150265;0.7182232
2904248196;41.15097;-8.609665;-0.150267;0.7182199
2904250601;41.15117;-8.609525;-0.1502645;0.7182233
2904250602;41.15093;-8.6097;-0.1502676;0.7182193
2904250603;41.15099;-8.609672;-0.1502671;0.7182202
2904498647;41.1514;-8.609535;-0.1502647;0.7182274
2904498649;41.15121;-8.609373;-0.1502619;0.718224
2904508475;41.15172;-8.609779;-0.150269;0.718233
2904530067;41.15071;-8.609839;-0.15027;0.7182154
2904530087;41.15052;-8.610303;-0.1502781;0.7182121
2904532298;41.1509;-8.610866;-0.150288;0.7182187
2904549005;41.15143;-8.609571;-0.1502654;0.718228
2904549006;41.15141;-8.609563;-0.1502652;0.7182276
2904549007;41.1516;-8.609783;-0.1502691;0.7182308
2904549008;41.15134;-8.610442;-0.1502806;0.7182264
2904549009;41.15149;-8.609609;-0.150266;0.7182289
2904549010;41.15137;-8.610506;-0.1502817;0.718227
2896727653;41.15195;-8.610089;-0.1502744;0.718237
2904508476;41.1518;-8.609955;-0.1502721;0.7182344
2904508477;41.15183;-8.610016;-0.1502731;0.7182349
2904549004;41.15137;-8.609561;-0.1502652;0.7182269
2912153172;41.1532;-8.609986;-0.1502726;0.7182589
2912153173;41.15203;-8.610076;-0.1502742;0.7182385
2912153176;41.15319;-8.610055;-0.1502738;0.7182587
2912153175;41.15193;-8.60992;-0.1502714;0.7182367
2912181001;41.15347;-8.60901;-0.1502556;0.7182635
2912181002;41.15349;-8.609036;-0.150256;0.7182639
2912181003;41.15339;-8.609005;-0.1502555;0.7182621
2912181005;41.1535;-8.609059;-0.1502564;0.718264
2912181006;41.15346;-8.609005;-0.1502555;0.7182633
2912181007;41.15348;-8.60902;-0.1502558;0.7182637
2912182795;41.15345;-8.608644;-0.1502492;0.7182633
2912182796;41.15349;-8.608581;-0.1502481;0.7182639
2912182797;41.15348;-8.608606;-0.1502485;0.7182638
2912182798;41.15347;-8.608622;-0.1502488;0.7182636
2912182799;41.15347;-8.608635;-0.150249;0.7182634
2912182800;41.15339;-8.608643;-0.1502492;0.7182621
2912188492;41.1526;-8.6081;-0.1502397;0.7182483
2914696271;41.15232;-8.610828;-0.1502873;0.7182435
2914696272;41.1523;-8.610879;-0.1502882;0.7182431
2914696273;41.1523;-8.61086;-0.1502879;0.7182431
2914696276;41.1523;-8.610848;-0.1502877;0.7182432
2925076564;41.15144;-8.607906;-0.1502363;0.7182281
2925076566;41.15144;-8.60789;-0.150236;0.718228
2925076569;41.15151;-8.607912;-0.1502364;0.7182293
2925076574;41.15154;-8.607893;-0.1502361;0.7182298
2925076575;41.15147;-8.607928;-0.1502367;0.7182286
2925076587;41.15141;-8.607798;-0.1502344;0.7182276
2925076588;41.15149;-8.607925;-0.1502366;0.7182289
2925076608;41.15145;-8.60792;-0.1502365;0.7182283
2926953947;41.14951;-8.604582;-0.1501783;0.7181944
2926953948;41.14952;-8.604612;-0.1501788;0.7181945
2934507843;41.15098;-8.606543;-0.1502125;0.7182201
2934507844;41.15096;-8.606688;-0.150215;0.7182196
2934507845;41.15097;-8.606598;-0.1502135;0.71822
2934507846;41.15097;-8.606643;-0.1502143;0.7182199
2937870609;41.15104;-8.608534;-0.1502473;0.7182212
2937870610;41.15219;-8.608196;-0.1502414;0.7182412
2937881612;41.15158;-8.607089;-0.150222;0.7182305
2937881613;41.15154;-8.606936;-0.1502194;0.7182298
2937881611;41.1515;-8.606833;-0.1502176;0.7182292
2939566885;41.15306;-8.606345;-0.1502091;0.7182564
2939566888;41.15334;-8.606627;-0.150214;0.7182614
2939566889;41.15309;-8.606337;-0.1502089;0.7182569
2939566891;41.15303;-8.606356;-0.1502092;0.7182559
2939566892;41.15312;-8.606335;-0.1502089;0.7182574
2912188490;41.15258;-8.608122;-0.1502401;0.718248
2912188486;41.1526;-8.608074;-0.1502392;0.7182484
2912188495;41.1526;-8.60804;-0.1502386;0.7182484
2912188496;41.15255;-8.608138;-0.1502403;0.7182475
2912153177;41.15208;-8.610016;-0.1502731;0.7182394
2939568407;41.15319;-8.606374;-0.1502096;0.7182587
2939568408;41.15323;-8.606414;-0.1502103;0.7182594
2939568411;41.15338;-8.606706;-0.1502154;0.718262
2939568418;41.15316;-8.606345;-0.1502091;0.7182581
2939568421;41.15327;-8.606464;-0.1502111;0.71826
2939568422;41.15331;-8.606541;-0.1502125;0.7182606
2939568423;41.15341;-8.606782;-0.1502167;0.7182625
2939568414;41.15345;-8.60689;-0.1502186;0.7182632
2939688599;41.15245;-8.606593;-0.1502134;0.7182458
2939688590;41.15246;-8.606816;-0.1502173;0.718246
2939688591;41.15236;-8.606883;-0.1502184;0.7182441
2939688593;41.15241;-8.606853;-0.1502179;0.7182451
2939688594;41.15251;-8.606856;-0.150218;0.7182468
2939688595;41.15245;-8.606672;-0.1502148;0.7182457
2939688596;41.15247;-8.606774;-0.1502165;0.7182462
2939688597;41.15248;-8.60685;-0.1502179;0.7182463
2939688600;41.15245;-8.60685;-0.1502179;0.7182458
2939690201;41.15244;-8.606832;-0.1502175;0.7182456
2939690202;41.15245;-8.606623;-0.1502139;0.7182457
2939690204;41.15247;-8.606803;-0.1502171;0.7182461
2939690205;41.15253;-8.606868;-0.1502182;0.7182472
2939688589;41.15231;-8.606904;-0.1502188;0.7182434
2940931372;41.15229;-8.606818;-0.1502173;0.718243
2940931378;41.15236;-8.6067;-0.1502153;0.7182443
2939688592;41.15247;-8.60649;-0.1502116;0.718246
2940944679;41.15326;-8.60537;-0.150192;0.7182599
2940944695;41.15334;-8.605369;-0.150192;0.7182614
2940944686;41.15334;-8.605306;-0.1501909;0.7182612
2940944687;41.15321;-8.605405;-0.1501926;0.718259
2940956814;41.15337;-8.606394;-0.1502099;0.7182617
2941001644;41.15308;-8.606168;-0.150206;0.7182568
2941001650;41.1534;-8.606527;-0.1502122;0.7182624
2940944907;41.15344;-8.605178;-0.1501887;0.718263
2940944903;41.1534;-8.605249;-0.1501899;0.7182623
2975180445;41.15103;-8.607115;-0.1502225;0.7182209
2976736379;41.1504;-8.605074;-0.1501869;0.71821
3387597859;41.15036;-8.610807;-0.1502869;0.7182093
3387931893;41.14713;-8.601957;-0.1501325;0.7181529
3387931894;41.14721;-8.601961;-0.1501325;0.7181542
3388020769;41.14603;-8.612208;-0.1503114;0.7181337
3388020773;41.14609;-8.612206;-0.1503114;0.7181348
3392711352;41.15073;-8.610947;-0.1502894;0.7182158
3392711353;41.15113;-8.610762;-0.1502861;0.7182228
3392711360;41.15231;-8.610839;-0.1502875;0.7182434
3392711363;41.15343;-8.61115;-0.1502929;0.7182628
3392939455;41.1485;-8.607999;-0.1502379;0.7181768
3392939459;41.14885;-8.60819;-0.1502413;0.7181829
3392939460;41.14893;-8.608454;-0.1502459;0.7181842
3392939462;41.14916;-8.609491;-0.150264;0.7181883
3392939463;41.1492;-8.609497;-0.1502641;0.7181891
3392939464;41.14947;-8.604578;-0.1501782;0.7181937
3392939465;41.14948;-8.604609;-0.1501787;0.7181938
3392939466;41.14957;-8.604671;-0.1501798;0.7181954
3392939467;41.14957;-8.604701;-0.1501804;0.7181956
3392939468;41.14973;-8.605385;-0.1501923;0.7181982
3392939469;41.14974;-8.605379;-0.1501922;0.7181984
3392939470;41.1501;-8.609434;-0.150263;0.7182047
3392939471;41.1501;-8.609474;-0.1502637;0.7182048
3392939472;41.1502;-8.609443;-0.1502631;0.7182065
3392939473;41.15025;-8.609533;-0.1502647;0.7182074
3392939476;41.15052;-8.61007;-0.1502741;0.7182121
3392939478;41.15058;-8.610195;-0.1502763;0.7182131
3392939480;41.15067;-8.609642;-0.1502666;0.7182146
3392939481;41.15068;-8.609529;-0.1502646;0.7182149
3392939482;41.15069;-8.609562;-0.1502652;0.718215
3392939483;41.1507;-8.609532;-0.1502647;0.7182152
3392939484;41.15071;-8.609577;-0.1502655;0.7182154
3392939485;41.15109;-8.608511;-0.1502469;0.718222
3392939488;41.15131;-8.609457;-0.1502634;0.7182258
3392939489;41.15135;-8.610461;-0.1502809;0.7182266
3392939490;41.15136;-8.609503;-0.1502642;0.7182267
3392939491;41.15144;-8.609578;-0.1502655;0.7182282
3392939993;41.15235;-8.606887;-0.1502185;0.718244
3392939997;41.15341;-8.608643;-0.1502492;0.7182625
3392939998;41.15341;-8.609005;-0.1502555;0.7182625
3392939999;41.15345;-8.60638;-0.1502097;0.7182631
2978059158;41.14959;-8.604697;-0.1501803;0.7181957
2978059160;41.14953;-8.604685;-0.1501801;0.7181948
2978059161;41.14954;-8.604716;-0.1501806;0.718195
2978059162;41.14958;-8.604667;-0.1501798;0.7181956
3092699099;41.15348;-8.606359;-0.1502093;0.7182638
3092699110;41.15356;-8.604778;-0.1501817;0.7182651
3092699111;41.15342;-8.606393;-0.1502099;0.7182627
3092699113;41.15344;-8.605368;-0.150192;0.718263
3130311627;41.14999;-8.611138;-0.1502927;0.7182028
3130312329;41.15044;-8.610847;-0.1502876;0.7182108
3130312330;41.15186;-8.610097;-0.1502745;0.7182354
3130312331;41.14774;-8.610944;-0.1502893;0.7181636
3130312332;41.14922;-8.610629;-0.1502838;0.7181894
3130312334;41.14931;-8.611385;-0.150297;0.7181909
3130312336;41.14927;-8.61103;-0.1502908;0.7181902
3130312338;41.14916;-8.610279;-0.1502777;0.7181883
3130312340;41.1499;-8.610236;-0.150277;0.7182013
3130312342;41.15193;-8.610272;-0.1502776;0.7182366
3130312345;41.14917;-8.610123;-0.150275;0.7181885
3130311628;41.15077;-8.610099;-0.1502746;0.7182164
3563651993;41.15055;-8.600677;-0.1501101;0.7182127
3566326292;41.15106;-8.600466;-0.1501064;0.7182215
3688362333;41.15022;-8.604257;-0.1501726;0.7182069
3688665649;41.14952;-8.603235;-0.1501548;0.7181946
3688669531;41.1499;-8.603483;-0.1501591;0.7182013
