38336634;1110698256;1887601134;
38336634;1887601134;25632454;
38336634;25632454;129550851;
38336634;129550851;1110698243;
8367153;25632450;25632451;
8367153;25632451;25632452;
8367153;25632452;25632453;
8367153;25632453;25632454;
34772371;129548930;349907649;
34772371;349907649;129548929;
34772371;129548929;473873465;
34772371;473873465;129548927;
34772371;129548927;1209790928;
34772371;1209790928;25632375;
34772371;25632375;452682304;
34772371;452682304;452682268;
34772371;452682268;452682289;
34772371;452682289;452682297;
128828725;2939568414;2939568423;
128828725;2939568423;2939568411;
128828725;2939568411;2939566888;
128828725;2939566888;2939568422;
128828725;2939568422;2939568421;
128828725;2939568421;2939568408;
128828725;2939568408;2939568407;
128828725;2939568407;2939568418;
128828725;2939568418;2939566892;
128828725;2939566892;2939566889;
128828725;2939566889;2939566885;
128828725;2939566885;2939566891;
128828725;2939566891;1422611542;
220233692;1110698243;452682282;
220233689;452682286;452682274;
220233689;452682274;452682277;
220233689;452682277;452682253;
220233689;452682253;452682256;
220233689;452682256;2086430194;
8367147;129554561;3699236931;
8367147;3699236931;3698039529;
8367147;3698039529;3698157316;
8367147;3698157316;3699236947;
8367147;3699236947;25632433;
95843585;452682270;2912153172;
95843585;2912153172;452682300;
95843585;452682300;452682286;
167487357;452682249;2912153173;
167487357;2912153173;2896727653;
167487357;2896727653;25632376;
14328446;129555296;25632438;
14328446;25632438;25632432;
14328446;25632432;25632433;
14328446;25632433;3688730541;
14328446;3688730541;25632412;
14328446;25632412;3688730540;
14328446;3688730540;2926953947;
14328446;2926953947;2926953948;
14328446;2926953948;2978059160;
14328446;2978059160;2978059161;
14328446;2978059161;2829209747;
14328446;2829209747;25632409;
14328446;25632409;3695911150;
14328446;3695911150;1278184335;
95843587;25632293;1110698247;
95843587;1110698247;1110698297;
95843587;1110698297;2250812504;
95843587;2250812504;1110698276;
95843587;1110698276;1110698268;
95843587;1110698268;1110698273;
174689855;452682282;1110698283;
174689855;1110698283;1110698277;
174689855;1110698277;1110698265;
174689856;1110698267;3694908966;
174689856;3694908966;25632445;
174689856;25632445;25632414;
252526950;25632449;25632425;
252526950;25632425;2829209600;
252526950;2829209600;25632413;
252526950;25632413;25632411;
252526952;25632411;25632424;
252526952;25632424;25632423;
252526954;25632447;25632446;
252527740;25632423;25632426;
252527740;25632426;411909880;
252527740;411909880;4077112087;
252527740;4077112087;25632463;
8367160;25632432;25632423;
60175941;2893310955;1684844825;
60175941;1684844825;3130312329;
60175941;3130312329;2896411045;
60175941;2896411045;1105966159;
60175941;1105966159;747478280;
60175941;747478280;3130311627;
60175941;3130311627;747478309;
60175941;747478309;2365191005;
60175941;2365191005;475406849;
60175941;475406849;2261413154;
60175941;2261413154;1676280555;
60175941;1676280555;286969224;
227932391;2365622860;2365622854;
227932391;2365622854;2365622846;
227932391;2365622846;2365622719;
227932391;2365622719;2365622607;
227932391;2365622607;2365622672;
227932391;2365622672;2365622793;
227932388;2365622750;2365622831;
227932388;2365622831;2365622781;
227932388;2365622781;2365622818;
227932388;2365622818;2365622834;
227932388;2365622834;2365622739;
227932388;2365622739;2365622614;
227932388;2365622614;2365622638;
227932388;2365622638;2365622809;
226624856;475408774;3130312338;
227888232;1684844811;2365172868;
227888232;2365172868;2365191003;
227888232;2365191003;2365191001;
227888232;2365191001;2365191010;
227888232;2365191010;2365191005;
227888233;1684844816;2365172845;
227888233;2365172845;2365191012;
227888233;2365191012;2365191010;
227888233;2365191010;475406849;
227888235;2364998422;2365172845;
227888748;475406851;2365195083;
227888748;2365195083;2365195106;
227888748;2365195106;1684844808;
227888748;1684844808;475406852;
227888748;475406852;2365195094;
227888748;2365195094;1684844801;
227888748;1684844801;2365195076;
227888749;2365195076;1684844797;
227888628;1684844785;2365195087;
227888628;2365195087;2365195102;
227888628;2365195102;2365195081;
39658629;1684844803;475406851;
227932399;2365622809;2365622770;
227932399;2365622770;2365622840;
227932399;2365622840;2365622849;
227932399;2365622849;2365622716;
227932399;2365622716;2365622784;
227932399;2365622784;2365622678;
227932399;2365622678;2365622629;
227932399;2365622629;2365622626;
227932399;2365622626;2365622712;
227932399;2365622712;2365622860;
227932394;2365622809;2365622764;
227932394;2365622764;2365622756;
227932394;2365622756;2365622802;
227932394;2365622802;2365622826;
227932394;2365622826;2365622790;
227932394;2365622790;2365622708;
227980132;2366079039;2366079032;
227980132;2366079032;2366079049;
227980132;2366079049;2366079047;
227980132;2366079047;1684844771;
227982906;25632402;2366083036;
227982906;2366083036;3392939472;
227982906;3392939472;2375816260;
227982906;2375816260;2366083037;
227982906;2366083037;3392939473;
227982906;3392939473;3392939476;
227982906;3392939476;3392939478;
227982906;3392939478;2242805402;
227888631;25632422;3130312338;
227888631;3130312338;3130312345;
227888631;3130312345;1278184344;
227888631;1278184344;1278184346;
227991568;2366154016;2366154008;
227991568;2366154008;2366154010;
227991568;2366154010;2366154017;
227991568;2366154017;2366154009;
227991568;2366154009;2366154037;
178413108;1110698267;25632446;
207724055;25632399;25632400;
207724051;25632416;3694660030;
207724051;3694660030;475405136;
207724051;475405136;25632399;
207724065;25632414;3694747849;
207724065;3694747849;2204100015;
228894146;3696366141;3696366137;
228894146;3696366137;3696366132;
228894146;3696366132;3696366136;
228894146;3696366136;2375516005;
228894146;2375516005;2375516006;
228894146;2375516006;2375515995;
228894146;2375515995;2375516010;
228894146;2375516010;3696366131;
228894146;3696366131;3696366139;
228894146;3696366139;3696366140;
228894146;3696366140;3696366135;
228894146;3696366135;3696366134;
228894146;3696366134;3696366133;
228894146;3696366133;3696366138;
228926087;3387597853;2375767339;
228926087;2375767339;3392939464;
228926087;3392939464;2926953947;
206720845;1278184335;2204099938;
206720845;2204099938;25632400;
206720845;25632400;25632401;
206720845;25632401;2464461320;
206720845;2464461320;3392939480;
206720845;3392939480;2904530067;
206720845;2904530067;1676280584;
206720845;1676280584;1788785841;
206720845;1788785841;25632419;
208580373;25632416;2939688589;
208580373;2939688589;2912188495;
112465240;286969224;2365195081;
112465240;2365195081;3130312336;
112465240;3130312336;3130312332;
112465240;3130312332;2366079039;
112465240;2366079039;25632422;
210328137;2204100015;2940944687;
210669783;452682297;2912153176;
210669783;2912153176;452682270;
210669782;1110698260;452682279;
210669782;452682279;1110698255;
210670424;286969224;2245786953;
210670424;2245786953;2245786974;
210841125;2204100015;2940931372;
210841125;2940931372;25632416;
220233691;452682286;452682289;
220233691;452682289;452682292;
220233691;452682292;1110698292;
38336636;1110698243;1110698272;
38336636;1110698272;452682285;
38336636;452682285;452682286;
38336637;1110698260;1110698280;
38336637;1110698280;2896394657;
38336637;2896394657;452682295;
38336637;452682295;452682297;
211339130;1110698292;1110698250;
211339130;1110698250;1110698278;
211339130;1110698278;1110698299;
8366889;1676280555;3130312334;
8366889;3130312334;25620759;
239593895;475410511;3392939455;
239593895;3392939455;2352603829;
239593895;2352603829;2367470972;
239593895;2367470972;2204099938;
239593895;2204099938;3696119701;
239593895;3696119701;25632398;
239593895;25632398;3690631035;
239593895;3690631035;2204100015;
34607518;25620653;25620570;
34607518;25620570;1106006327;
34607518;1106006327;2893389981;
34607518;2893389981;25620759;
34607518;25620759;2246086928;
34607518;2246086928;2246054719;
34607518;2246054719;25620737;
34607518;25620737;25620947;
34607518;25620947;3388020773;
34607518;3388020773;3388020769;
34607518;3388020769;25620960;
278570718;2829209747;3392939468;
278570718;3392939468;3392939469;
278570718;3392939469;2976736379;
278570718;2976736379;2829209748;
278570711;2829209600;2829209701;
8367114;25632398;2934507844;
8367114;2934507844;2934507846;
8367114;2934507846;2934507845;
8367114;2934507845;2934507843;
8367114;2934507843;3695776123;
8367114;3695776123;3690626645;
8367114;3690626645;25632410;
8367114;25632410;2829209749;
8367114;2829209749;25632411;
286004317;2896384668;3392711352;
286004317;3392711352;2896384667;
286004375;2896384685;3392711353;
286004375;3392711353;2896384686;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
286005192;2896394650;3392711363;
286005192;3392711363;2896394657;
286006222;2896411045;3387597859;
286006222;3387597859;2896411046;
286006222;2896411046;2896411051;
286006222;2896411051;2896411049;
286006222;2896411049;2896411047;
286006222;2896411047;2896407785;
286006222;2896407785;2896411050;
286754358;2464461320;3392939481;
286754358;3392939481;3392939483;
286754358;3392939483;2904248189;
286754358;2904248189;2904248183;
286754358;2904248183;2904248196;
286754358;2904248196;2904250603;
286754358;2904250603;2904248177;
286754358;2904248177;2904248195;
286754358;2904248195;2904248190;
286754358;2904248190;2904250601;
286754358;2904250601;2904248179;
286754358;2904248179;2904248180;
286754358;2904248180;2904248187;
286754361;2464461320;3392939482;
286754361;3392939482;3392939484;
286754361;3392939484;2904248192;
286754361;2904248192;2904250602;
286754361;2904250602;2904248181;
286754361;2904248181;2904248185;
286754361;2904248185;2904248178;
286754361;2904248178;2904248177;
286779044;2904498649;3392939488;
286779044;3392939488;3392939490;
286779044;3392939490;2904498647;
286782663;2904549008;3392939489;
286782663;3392939489;2904549010;
286782664;2904549004;2904549006;
286782664;2904549006;2904549005;
286782664;2904549005;3392939491;
286782664;3392939491;2904549009;
286782664;2904549009;2904549007;
228926088;2926953948;3392939465;
228926088;3392939465;2375767346;
228926088;2375767346;2375767345;
210673563;1110698265;1110698271;
210673563;1110698271;2939568414;
210673563;2939568414;452682212;
210673563;452682212;3392939999;
210673563;3392939999;3092699113;
210673563;3092699113;2940944907;
210673563;2940944907;1110698261;
210673563;1110698261;1110698267;
38336627;452682212;2941001650;
38336627;2941001650;452682218;
38336627;452682218;452682221;
38336627;452682221;2941001644;
38336627;2941001644;452682225;
38336627;452682225;452682227;
38336627;452682227;452682230;
38336627;452682230;452682234;
38336627;452682234;452682238;
38336627;452682238;452682240;
38336627;452682240;2939688592;
38336627;2939688592;2940931378;
38336627;2940931378;2940931372;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
112465238;1278184335;1278184350;
252526955;25632423;25632428;
252526955;25632428;3566326292;
252526955;3566326292;2269685583;
252526955;2269685583;25632429;
274467054;25632424;3688675380;
274467054;3688675380;3688675387;
274467054;3688675387;3688675383;
274467054;3688675383;3688675382;
274467054;3688675382;25632433;
252526951;25632411;3690516791;
252526951;3690516791;25632412;
252526951;25632412;3697722647;
252526951;3697722647;3698158383;
252526951;3698158383;3698101866;
252526951;3698101866;129553875;
252526951;129553875;2352571062;
252526951;2352571062;2352569141;
252526951;2352569141;129554083;
8367104;2912188495;2912188486;
8367104;2912188486;2912188492;
8367104;2912188492;2912188490;
8367104;2912188490;2912188496;
8367104;2912188496;2937870610;
8367104;2937870610;129533454;
8367104;129533454;25632417;
8367104;25632417;3392939485;
8367104;3392939485;2937870609;
8367104;2937870609;3690635855;
8367104;3690635855;25632401;
8367104;25632401;1209790922;
8367104;1209790922;25632402;
8367104;25632402;3392939470;
8367104;3392939470;3694518900;
8367104;3694518900;2366154047;
8367104;2366154047;25632403;
8367104;25632403;2366154016;
8367104;2366154016;2366098060;
8367104;2366098060;25632404;
8367104;25632404;3392939463;
8367104;3392939463;3392939462;
8367104;3392939462;1278184346;
332179488;3392939470;3392939471;
332179488;3392939471;2365622750;
290446564;2939688592;2939688599;
290446564;2939688599;2939690202;
290446564;2939690202;2939688595;
287648784;2912182800;3392939997;
287648784;3392939997;2912182795;
287648784;2912182795;2912182799;
287648784;2912182799;2912182798;
287648784;2912182798;2912182797;
287648784;2912182797;2912182796;
287648368;2912181005;2912181002;
287648368;2912181002;2912181007;
287648368;2912181007;2912181001;
287648368;2912181001;2912181006;
287648368;2912181006;3392939998;
287648368;3392939998;2912181003;
287648900;452682249;452682270;
287906089;2914696271;3392711360;
287906089;3392711360;2914696276;
287906089;2914696276;2914696273;
287906089;2914696273;2914696272;
288961296;2925076574;2925076569;
288961296;2925076569;2925076588;
288961296;2925076588;2925076575;
288961296;2925076575;2925076608;
288961296;2925076608;2925076564;
288961296;2925076564;2925076566;
288961296;2925076566;2925076587;
290230302;2937881613;2937881611;
290230303;2937881612;2937881613;
290230304;475405136;2937881612;
290580548;2940944679;2940944686;
290580546;2940944687;2940944679;
290580546;2940944679;2940944695;
290580549;2940944686;2940944903;
290580549;2940944903;2940944907;
290586123;2939688593;2939688591;
290586123;2939688591;3392939993;
290586123;3392939993;2939688589;
290586125;2939688595;2939688596;
290586125;2939688596;2939690204;
290586125;2939690204;2939688590;
290586125;2939688590;2939690201;
290586125;2939690201;2939688593;
290446567;2939690205;2939688594;
290446567;2939688594;2939688597;
290446567;2939688597;2939688600;
290446567;2939688600;2939688593;
294240865;2978059162;3392939466;
294240865;3392939466;2978059160;
294240864;2978059161;3392939467;
294240864;3392939467;2978059158;
304688481;25632454;3092699099;
304688481;3092699099;3392939999;
304688481;3392939999;3092699111;
304688481;3092699111;2940956814;
304688481;2940956814;452682218;
304688482;2940944695;3092699113;
304688482;3092699113;1887601134;
350915445;25632427;25632426;
350915445;25632426;25632425;
350937021;3563651993;25632444;
350937021;25632444;25632440;
350937021;25632440;25632439;
350937021;25632439;25632438;
364828784;3688665649;3688675383;
364828785;3688669531;3688675385;
364828785;3688675385;3688675379;
364828785;3688675379;3688675387;
364828782;3688675382;3688675381;
364828783;3688675380;3688675386;
364828783;3688675386;3688675384;
364828783;3688675384;3688669542;
365010794;3688362333;3690516791;
365020864;3690626633;3690626645;
365020865;3690626632;3690626633;
365020867;3690626634;3690626646;
365020867;3690626646;3690626638;
365020867;3690626638;3690626625;
365020867;3690626625;3690626635;
365020867;3690626635;3690626636;
365020866;3690626632;3690626634;
365020866;3690626634;3690626626;
365020866;3690626626;3690626631;
365020866;3690626631;3690626641;
365020866;3690626641;3690626637;
365020866;3690626637;3690626628;
365020866;3690626628;3690626629;
365020866;3690626629;3690626644;
365020866;3690626644;3690624524;
365020866;3690624524;3690626643;
365020866;3690626643;3690626640;
365020866;3690626640;3690626642;
365020866;3690626642;3690626627;
365020866;3690626627;3690626639;
365020866;3690626639;3690624523;
365020866;3690624523;3690626630;
365020866;3690626630;3690626626;
365021648;3690631033;3690631035;
365436693;3694518901;3694518900;
365461932;3694747850;3694747849;
365578412;3694660029;3694660030;
365452182;3695777926;3694660029;
365578951;3695780374;3695780372;
365578951;3695780372;3695780373;
365578414;3695776124;3695777927;
365578413;3695777925;3695776124;
365578411;3695777925;3695776123;
365609533;3696119699;3696119700;
365609533;3696119700;3696119703;
365609534;3696119703;3696119701;
